"lat","lon"
37.1238695000000000,47.6118416000000000
30.6491337000000000,52.0372492000000000
30.1927348000000000,52.2528969000000000
33.6350131000000000,51.9333102000000000
34.7317099000000000,50.8646778000000000
36.4985155000000000,51.3284975000000000
35.1562036000000000,51.5749017000000000
36.3241350000000000,49.7399360000000000
34.5129616000000000,50.4437222000000000
35.5468414000000000,51.1207457000000000
37.0240098000000000,47.9952958000000000
35.7232760000000000,51.2004826000000000
35.3614763000000000,51.1953547000000000
37.1007759000000000,47.9147422000000000
36.5902967000000000,48.6845610000000000
38.0474433000000000,46.2689736000000000
35.4513429000000000,50.8481316000000000
33.7922625000000000,48.9108825000000000
37.9776431000000000,46.5672264000000000
36.1590492000000000,50.3073736000000000
32.4866050000000000,51.4444649000000000
36.0575708000000000,51.3071973000000000
38.0195470000000000,46.3797684000000000
37.1310418000000000,47.6984028000000000
37.0925398000000000,47.9247506000000000
33.6347333000000000,51.9035687000000000
36.2102235000000000,59.7799984000000000
38.0067449000000000,46.4028706000000000
38.0185244000000000,46.3721816000000000
37.4637696000000000,46.9141246000000000
30.1846629000000000,52.2472973000000000
37.1213546000000000,47.8444207000000000
37.9139527000000000,46.6836689000000000
36.5326997000000000,51.3452858000000000
27.2962105000000000,56.2872360000000000
35.5266165000000000,51.3235303000000000
36.3721823000000000,59.7383702000000000
36.1943963000000000,59.6460272000000000
32.5535955000000000,51.5162607000000000
36.5687113000000000,48.7345124000000000
37.8735876000000000,45.7575380000000000
36.2985430000000000,59.7534090000000000
37.1864909000000000,47.3819400000000000
35.0022260000000000,50.4225200000000000
34.6642260000000000,50.9558836000000000
29.9169103000000000,52.4401528000000000
30.6216315000000000,52.0323939000000000
31.4570807000000000,52.0786703000000000
36.4890173000000000,59.5686460000000000
33.6468202000000000,51.8885043000000000
34.9436073000000000,50.8627376000000000
37.7570829000000000,46.8486913000000000
36.4045670000000000,59.7376714000000000
36.8166552000000000,49.4193980000000000
35.7915266000000000,50.9915735000000000
36.6046425000000000,51.3826361000000000
35.4285962000000000,50.8997340000000000
37.1300858000000000,47.5993632000000000
36.3245109000000000,49.7393373000000000
29.9155258000000000,52.4406614000000000
35.9942630000000000,59.6020078000000000
35.9664819000000000,51.2652030000000000
35.4946491000000000,51.2574104000000000
35.1220254000000000,49.8033045000000000
33.4545724000000000,52.0028186000000000
33.7282480000000000,48.7908555000000000
32.3833561000000000,51.4479294000000000
35.1220535000000000,49.7806346000000000
34.4789903000000000,50.4453414000000000
36.1161017000000000,50.3921535000000000
33.3938045000000000,48.1582813000000000
35.8659524000000000,51.0034218000000000
33.6321545000000000,51.9083162000000000
32.8163692000000000,48.0582964000000000
32.8091804000000000,48.0581597000000000
38.0191866000000000,46.3564412000000000
34.6670755000000000,50.9187828000000000
36.6466180000000000,51.4042652000000000
33.6285794000000000,52.0091028000000000
38.0716632000000000,46.1931492000000000
27.1826533000000000,56.2030397000000000
36.7411131000000000,49.4117530000000000
37.1896690000000000,47.3788603000000000
35.1272556000000000,49.8271667000000000
36.7009543000000000,48.3377171000000000
35.8375622000000000,51.2646789000000000
36.4241842000000000,49.4939943000000000
37.1888637000000000,47.3799307000000000
36.4991057000000000,51.3287048000000000
36.5072264000000000,49.5188927000000000
37.1917309000000000,47.3715594000000000
35.8207468000000000,51.2600524000000000
36.6104633000000000,51.3857737000000000
35.9001377000000000,51.2622222000000000
33.8880375000000000,51.4706389000000000
37.8651242000000000,45.5792579000000000
33.0429288000000000,48.2201666000000000
35.2874714000000000,51.2722116000000000
35.6051221000000000,51.3697700000000000
35.2547735000000000,50.5596273000000000
33.6961003000000000,48.7331942000000000
30.9701626000000000,52.0212293000000000
35.4285938000000000,50.9000409000000000
38.1522235000000000,46.1686726000000000
36.6466223000000000,48.6025490000000000
32.8960937000000000,48.1171541000000000
36.0761021000000000,50.4596096000000000
35.8337490000000000,51.2639935000000000
36.6866116000000000,49.4414940000000000
36.5808721000000000,48.7014231000000000
36.4884949000000000,59.6032774000000000
36.1248958000000000,51.3176639000000000
35.5037481000000000,51.0664866000000000
36.6161112000000000,49.5425783000000000
35.5336627000000000,51.3417396000000000
33.6335044000000000,48.6284556000000000
36.0569357000000000,50.4531021000000000
34.5431033000000000,50.4413622000000000
36.1307450000000000,59.7213240000000000
36.3247421000000000,50.0142400000000000
33.5826584000000000,48.5823402000000000
30.5467608000000000,49.0850186000000000
35.5021648000000000,51.2734183000000000
33.8851498000000000,51.4764670000000000
35.9142572000000000,51.2530553000000000
33.2149675000000000,48.1518864000000000
36.0495228000000000,51.3108506000000000
27.4043710000000000,56.3217969000000000
36.3071772000000000,49.9650488000000000
33.5868626000000000,48.5854855000000000
37.9871415000000000,46.4827950000000000
33.1028564000000000,51.6163988000000000
33.6635432000000000,48.6524889000000000
36.6386283000000000,49.5117558000000000
33.3928176000000000,48.1578109000000000
35.6229936000000000,51.2321788000000000
33.0035089000000000,51.4955127000000000
38.0176841000000000,46.3638803000000000
36.0827929000000000,51.3136472000000000
32.7536525000000000,51.6434573000000000
35.8054305000000000,51.2564813000000000
32.7914654000000000,48.1057743000000000
36.0810147000000000,50.4614782000000000
36.4450434000000000,59.7308642000000000
37.1270497000000000,47.7917936000000000
35.8677190000000000,51.2426636000000000
37.3814332000000000,47.0081378000000000
35.7885027000000000,51.0196592000000000
35.1695700000000000,51.7149774000000000
35.7514630000000000,51.7163859000000000
35.7487587000000000,51.7177819000000000
35.9161434000000000,50.7951149000000000
32.7288487000000000,51.6657933000000000
36.2075277000000000,59.7785476000000000
37.1916000000000000,47.3732601000000000
35.1288527000000000,51.5065187000000000
30.1134075000000000,52.3082579000000000
36.3170849000000000,59.7444044000000000
36.4048912000000000,59.7373152000000000
36.3106074000000000,49.9272027000000000
35.5602022000000000,51.3668478000000000
35.7909912000000000,50.9999150000000000
35.4821167000000000,51.0454326000000000
35.7401007000000000,51.1582914000000000
36.2471585000000000,50.1262182000000000
30.0051185000000000,52.3368003000000000
35.7331150000000000,51.8409681000000000
33.0504576000000000,48.2221114000000000
30.7628440000000000,52.0765847000000000
35.3206595000000000,50.7058682000000000
35.0963652000000000,50.2725412000000000
35.7185379000000000,51.2183881000000000
34.8844490000000000,51.2117274000000000
36.4350582000000000,59.7358293000000000
36.4824182000000000,49.5037066000000000
33.5645531000000000,48.5128384000000000
30.1707852000000000,52.2527482000000000
36.0778323000000000,50.4657115000000000
30.7385944000000000,52.0628867000000000
33.6137587000000000,48.6121198000000000
33.3927318000000000,48.1576060000000000
36.3723345000000000,59.7387034000000000
33.6991402000000000,48.7173179000000000
32.3451571000000000,51.4369998000000000
31.5208235000000000,52.0901296000000000
36.6081343000000000,49.5396563000000000
35.1134800000000000,50.4492049000000000
33.5255757000000000,48.4822795000000000
35.1208581000000000,49.2852454000000000
36.1425554000000000,50.3442084000000000
32.8964260000000000,48.1176757000000000
36.7356090000000000,48.2831866000000000
36.8935415000000000,49.5211713000000000
35.1439844000000000,49.7108238000000000
35.4409764000000000,50.9595593000000000
36.9332770000000000,49.5308078000000000
27.1688940000000000,56.2026453000000000
30.1709410000000000,52.2524525000000000
35.3028713000000000,51.1707991000000000
35.5831706000000000,51.3728115000000000
35.7979754000000000,51.2502122000000000
37.8350204000000000,46.7827434000000000
35.3176533000000000,51.1526038000000000
35.3614763000000000,51.1951971000000000
35.8810380000000000,50.9893318000000000
33.5254996000000000,48.4824584000000000
37.1178759000000000,47.8560577000000000
36.1067063000000000,49.3482623000000000
32.4731410000000000,51.4107121000000000
37.9935514000000000,46.4951071000000000
36.3295696000000000,49.0835077000000000
34.6777013000000000,50.9027164000000000
37.8914991000000000,45.8739463000000000
37.1239160000000000,47.6568670000000000
37.9945260000000000,46.4976931000000000
35.1301936000000000,49.3622123000000000
36.4885039000000000,59.5992260000000000
35.9493344000000000,50.4671513000000000
36.4811379000000000,48.8442756000000000
37.6128240000000000,45.0999856000000000
36.7487243000000000,49.4022475000000000
35.2367264000000000,52.2384579000000000
35.1272401000000000,49.8757620000000000
36.6603236000000000,48.4414592000000000
33.6645530000000000,48.6558566000000000
33.9093012000000000,51.4289625000000000
37.9958791000000000,46.4595404000000000
36.3613038000000000,49.6306526000000000
37.0728499000000000,47.9385654000000000
35.1261697000000000,49.4487880000000000
38.1102874000000000,46.1823904000000000
33.5652366000000000,48.5431159000000000
30.7549704000000000,52.0700777000000000
35.1306383000000000,49.8498420000000000
30.7965758000000000,52.0434778000000000
32.7372429000000000,51.6568991000000000
36.5751719000000000,51.3807097000000000
34.9970940000000000,50.4224227000000000
30.7641917000000000,52.0765235000000000
38.0189162000000000,46.3812830000000000
30.8346105000000000,52.0420893000000000
36.2673166000000000,49.9324200000000000
35.1247650000000000,49.3286508000000000
36.3303647000000000,59.7401931000000000
38.0460801000000000,46.2507060000000000
37.1235648000000000,47.6517023000000000
27.2896141000000000,56.2674669000000000
35.9687501000000000,50.4616773000000000
35.9194454000000000,51.2519549000000000
36.6044290000000000,51.3825677000000000
35.1090170000000000,50.4468564000000000
36.6738203000000000,49.4610362000000000
30.6665238000000000,52.0463347000000000
36.9563961000000000,48.0967442000000000
35.2336269000000000,51.1355930000000000
35.8739419000000000,51.0021931000000000
36.0861898000000000,59.7406068000000000
30.0576457000000000,52.3384551000000000
35.8185245000000000,50.9252375000000000
32.8147632000000000,51.6058168000000000
35.4188927000000000,50.8782670000000000
27.4084173000000000,56.3214196000000000
34.4597260000000000,51.0927035000000000
36.6452684000000000,49.5020806000000000
31.5415680000000000,52.0969668000000000
37.3656192000000000,47.0094376000000000
35.6216480000000000,51.2269776000000000
31.5699067000000000,52.1099836000000000
35.8158246000000000,51.2609532000000000
36.5056941000000000,51.3315931000000000
35.7443000000000000,51.7868881000000000
37.3656948000000000,47.0096003000000000
36.7547077000000000,48.2376068000000000
36.1989102000000000,59.6461072000000000
33.8852719000000000,51.4765349000000000
29.8812650000000000,52.4220724000000000
36.3268347000000000,49.7318780000000000
30.3042523000000000,52.2299242000000000
35.1135869000000000,49.6771731000000000
35.5453908000000000,51.1192679000000000
35.3015257000000000,50.6830903000000000
36.5082820000000000,59.4974979000000000
35.8033097000000000,51.2558163000000000
31.4570418000000000,52.0787631000000000
32.5604683000000000,51.5245667000000000
36.1027120000000000,51.3071240000000000
36.6790819000000000,48.3798431000000000
36.1452617000000000,50.3384306000000000
33.0232441000000000,51.5316167000000000
33.7283428000000000,48.7913274000000000
32.8985745000000000,51.5592599000000000
33.4210701000000000,48.1943393000000000
36.6740929000000000,48.3891811000000000
38.0102267000000000,46.3905968000000000
36.4547686000000000,59.7197862000000000
33.1936559000000000,48.1218742000000000
36.0143319000000000,51.2995064000000000
35.2871332000000000,51.2722017000000000
30.9999954000000000,48.9588016000000000
30.1814358000000000,52.2470371000000000
37.8092302000000000,45.4118062000000000
36.2518774000000000,59.7748585000000000
36.6529739000000000,48.5730985000000000
37.1299345000000000,47.5993312000000000
38.0191320000000000,46.3557583000000000
36.8217615000000000,49.4331280000000000
37.8888100000000000,46.7238946000000000
33.7945737000000000,48.9103966000000000
33.0213305000000000,48.2004332000000000
32.9346083000000000,48.1229628000000000
35.0398580000000000,48.8588848000000000
30.7682768000000000,52.0748784000000000
34.8323965000000000,50.8503102000000000
35.1670958000000000,51.6621646000000000
36.7392509000000000,48.2702365000000000
33.6423629000000000,51.9046350000000000
35.6277925000000000,50.7102839000000000
35.1215518000000000,49.7961168000000000
36.7670649000000000,49.3989315000000000
32.9113264000000000,48.1114998000000000
30.2867792000000000,52.2557881000000000
35.9922524000000000,51.2787535000000000
32.7373584000000000,51.6580984000000000
32.7928996000000000,48.0951011000000000
35.4749546000000000,51.0372310000000000
37.1918891000000000,47.3712804000000000
36.5687458000000000,48.7344189000000000
36.2366162000000000,49.2253401000000000
35.1218063000000000,49.7935852000000000
36.9929201000000000,49.5762763000000000
35.7974576000000000,51.2504927000000000
33.6736916000000000,48.6708172000000000
36.7546229000000000,49.3931907000000000
35.8534919000000000,51.0071875000000000
33.0865198000000000,48.2268925000000000
35.1674148000000000,51.6621493000000000
37.9698927000000000,46.5909087000000000
34.6976738000000000,51.0145800000000000
32.5960394000000000,48.2852981000000000
33.3941998000000000,48.1587146000000000
31.2793514000000000,48.7897482000000000
37.4919988000000000,46.8870461000000000
35.8456953000000000,51.2636506000000000
36.7641215000000000,49.3981286000000000
27.4109324000000000,56.3215157000000000
31.5415264000000000,52.0971458000000000
33.5339338000000000,48.4913039000000000
30.5352511000000000,49.0808935000000000
32.5782158000000000,51.2929013000000000
31.2811166000000000,48.7889007000000000
36.1863249000000000,49.2485290000000000
36.0909236000000000,50.4447325000000000
27.2963334000000000,56.2872312000000000
37.9149811000000000,46.6828772000000000
37.0464598000000000,47.9718435000000000
36.7986188000000000,49.4054741000000000
35.7901173000000000,51.2553072000000000
33.6291265000000000,52.0211092000000000
35.1190391000000000,49.6828326000000000
30.7225209000000000,52.0591792000000000
35.8648944000000000,51.2410878000000000
35.1674228000000000,52.1310131000000000
31.2839259000000000,48.7886758000000000
36.1995547000000000,59.6459857000000000
29.9150788000000000,52.4411003000000000
35.1883877000000000,52.1946216000000000
35.3283657000000000,51.1836469000000000
36.4890681000000000,59.5616646000000000
34.5379917000000000,51.0211540000000000
36.1440582000000000,59.7122033000000000
36.3169913000000000,59.7441002000000000
35.7949758000000000,51.0268990000000000
36.0740863000000000,50.4589528000000000
35.9253183000000000,50.7740135000000000
36.1451028000000000,50.3383906000000000
33.9551145000000000,51.3589017000000000
37.8091466000000000,45.4121678000000000
35.7904736000000000,51.0384957000000000
36.6753915000000000,48.3867058000000000
37.9198662000000000,46.6730012000000000
35.1417460000000000,51.4996228000000000
31.0285160000000000,48.9431992000000000
35.9098348000000000,51.2546673000000000
27.3348807000000000,56.3084067000000000
33.4746787000000000,51.9949348000000000
37.8251656000000000,46.8041336000000000
35.1653774000000000,51.6534928000000000
35.8262882000000000,51.2633524000000000
35.9656534000000000,50.7081520000000000
32.8124719000000000,48.0580390000000000
32.9887244000000000,51.4831851000000000
37.8252897000000000,46.8038952000000000
36.3133131000000000,49.9367745000000000
35.1111431000000000,49.1925604000000000
33.8083328000000000,48.8891557000000000
33.7943378000000000,48.9103111000000000
31.0000651000000000,48.9591100000000000
33.6357728000000000,51.9305160000000000
35.3171145000000000,50.7034759000000000
27.3525621000000000,56.3172008000000000
34.7059485000000000,50.4325516000000000
36.2290840000000000,50.1923347000000000
38.0066414000000000,46.4011799000000000
32.9541325000000000,48.1249555000000000
30.9322943000000000,52.0356621000000000
35.1640022000000000,52.0217238000000000
35.6236488000000000,51.2334833000000000
35.3710775000000000,51.0004852000000000
36.6074302000000000,51.3833383000000000
36.4169959000000000,59.7372752000000000
36.7558035000000000,48.2376560000000000
33.0722788000000000,48.2379211000000000
35.7933756000000000,51.2522429000000000
35.4388523000000000,51.2043336000000000
35.9219731000000000,51.2508883000000000
30.0575097000000000,52.3385612000000000
37.4629537000000000,46.9162287000000000
36.6819854000000000,49.4479414000000000
36.6310597000000000,51.4034478000000000
35.6231074000000000,51.2320980000000000
35.9493540000000000,50.4673454000000000
35.8183217000000000,51.2605386000000000
36.5163065000000000,59.4524795000000000
37.0097870000000000,49.5934523000000000
37.9866545000000000,46.4779031000000000
35.9926843000000000,51.2792927000000000
37.3289248000000000,47.0573556000000000
35.3654415000000000,51.1954680000000000
30.9976936000000000,52.0214908000000000
33.0316256000000000,51.5361070000000000
32.9178667000000000,48.1138424000000000
36.2545867000000000,49.1970026000000000
35.0949685000000000,50.2439703000000000
35.9908244000000000,51.2781447000000000
35.6117313000000000,51.3661703000000000
33.7092415000000000,48.7640477000000000
37.8093776000000000,45.4123066000000000
37.4092332000000000,47.0062280000000000
34.5223535000000000,50.4366481000000000
37.8543207000000000,46.7710376000000000
38.0192940000000000,46.3801546000000000
36.7159118000000000,48.3136736000000000
37.4302035000000000,46.9840940000000000
36.2482009000000000,50.1242783000000000
33.7092973000000000,48.7736358000000000
37.3818421000000000,47.0083204000000000
37.1275310000000000,47.7826773000000000
37.4917266000000000,46.8879051000000000
37.1154330000000000,47.8957110000000000
35.5088212000000000,51.2929703000000000
35.8767846000000000,50.9986524000000000
36.2420628000000000,50.1486234000000000
34.6724064000000000,50.9110870000000000
36.7032748000000000,49.4172746000000000
36.2865708000000000,59.7592245000000000
35.6080242000000000,51.2006496000000000
35.1217369000000000,49.7961082000000000
36.1083912000000000,50.4071440000000000
36.5001730000000000,59.4143395000000000
33.7953175000000000,48.9098012000000000
38.0192676000000000,46.3740089000000000
36.9628812000000000,48.0866187000000000
35.1039915000000000,49.1743185000000000
37.0236179000000000,47.9959456000000000
35.7574790000000000,51.7000603000000000
33.5499614000000000,48.4858053000000000
37.1907246000000000,47.3769184000000000
37.0137693000000000,49.6030104000000000
38.0555280000000000,46.2047311000000000
35.4687474000000000,51.0107093000000000
36.2544609000000000,49.1978319000000000
35.9872174000000000,51.2765515000000000
35.0752320000000000,49.1121035000000000
35.5457774000000000,51.1195214000000000
34.5082791000000000,51.0301712000000000
33.7592142000000000,48.8919516000000000
34.6764673000000000,50.9046391000000000
36.1152735000000000,59.7289874000000000
36.1827035000000000,49.8252761000000000
36.6060498000000000,51.3828134000000000
33.5684773000000000,48.5460898000000000
36.9491363000000000,49.5492768000000000
36.0163483000000000,51.2994342000000000
35.5395765000000000,51.1098500000000000
35.8160798000000000,50.5199624000000000
35.8090863000000000,51.0327671000000000
32.4117097000000000,51.4252919000000000
36.7004199000000000,49.4189742000000000
32.9301162000000000,48.1189932000000000
36.4802689000000000,59.6885240000000000
36.3268415000000000,49.8130913000000000
33.4196213000000000,48.1914872000000000
36.4868509000000000,59.3932083000000000
33.2258999000000000,48.1786280000000000
36.1935957000000000,59.6461481000000000
33.6088258000000000,48.6072630000000000
36.9155873000000000,48.1191854000000000
33.8026075000000000,48.8977847000000000
31.1396980000000000,48.8798913000000000
35.7532229000000000,51.6925968000000000
35.4193870000000000,50.8790561000000000
34.6803226000000000,50.8986732000000000
35.7439162000000000,51.7875341000000000
37.9642113000000000,46.2155633000000000
38.0180473000000000,46.3619281000000000
36.7435704000000000,49.4089047000000000
35.4493915000000000,51.2098577000000000
36.7693894000000000,49.3986880000000000
36.5988796000000000,51.3813849000000000
36.2419878000000000,49.2183448000000000
36.3122290000000000,49.1077280000000000
32.4447404000000000,51.3982116000000000
36.4385770000000000,49.5088198000000000
37.8736435000000000,45.7560532000000000
36.6791306000000000,48.3797525000000000
35.6020222000000000,51.1903441000000000
37.2712238000000000,47.1991555000000000
36.1193310000000000,51.3148669000000000
37.8947393000000000,46.7141277000000000
32.8934549000000000,48.1177963000000000
36.3814114000000000,48.9814278000000000
35.8812858000000000,50.8839412000000000
37.4591910000000000,46.9303821000000000
30.2662101000000000,52.2657798000000000
36.7697559000000000,49.3982328000000000
35.9142190000000000,51.2528999000000000
36.3590400000000000,49.6202657000000000
37.9933078000000000,46.4631744000000000
35.7469043000000000,51.7615818000000000
36.1056795000000000,50.4134281000000000
35.6092612000000000,51.2028536000000000
36.1951318000000000,59.7655773000000000
36.1994536000000000,59.7708872000000000
35.7403214000000000,51.6867262000000000
32.9209180000000000,51.4339049000000000
36.6385918000000000,51.4059518000000000
36.2020031000000000,59.6462352000000000
35.7580636000000000,51.6972253000000000
34.6714113000000000,50.9123307000000000
33.6285114000000000,51.9192552000000000
27.2122601000000000,56.2184723000000000
33.2436261000000000,48.2079209000000000
35.1458097000000000,50.9746873000000000
32.3477255000000000,51.4380702000000000
33.2231425000000000,48.1667032000000000
32.4581090000000000,51.3908055000000000
35.3043659000000000,51.1690550000000000
35.1852450000000000,50.5082380000000000
33.6263477000000000,51.9609884000000000
27.4186359000000000,56.3209792000000000
33.0243696000000000,51.5322486000000000
36.6416399000000000,51.4056489000000000
35.7439131000000000,51.0988788000000000
36.3152575000000000,50.0395719000000000
30.2216656000000000,52.2860847000000000
36.0123390000000000,51.2997975000000000
32.8805045000000000,48.1265846000000000
35.7954045000000000,51.0267366000000000
36.1901909000000000,59.6480909000000000
30.7463448000000000,52.0626479000000000
33.5990283000000000,48.5960972000000000
36.3117779000000000,49.9301653000000000
34.6560330000000000,50.9310948000000000
35.8090105000000000,51.2567964000000000
33.7954772000000000,48.9099001000000000
36.3270565000000000,49.8135017000000000
32.4861246000000000,51.4417704000000000
35.6220618000000000,51.2289633000000000
32.4466613000000000,51.3929764000000000
35.2999780000000000,51.1696929000000000
35.5331137000000000,51.3403380000000000
36.6990746000000000,48.3416063000000000
35.5296651000000000,51.3323180000000000
32.3889863000000000,51.4436882000000000
35.2336605000000000,50.5314789000000000
36.6527963000000000,48.5732095000000000
32.8229013000000000,48.0589832000000000
36.1937184000000000,59.7638407000000000
30.1244573000000000,52.3031306000000000
37.1354724000000000,47.7219730000000000
35.0990623000000000,50.4420775000000000
37.1302157000000000,47.5913784000000000
30.5842631000000000,52.0201155000000000
31.3798110000000000,52.0710347000000000
36.2684003000000000,50.0946815000000000
35.1451957000000000,51.5430346000000000
27.2946342000000000,56.2822564000000000
35.7347519000000000,51.6294295000000000
35.1164795000000000,51.4781234000000000
35.5699899000000000,51.1376749000000000
37.8091787000000000,45.4122789000000000
38.0100825000000000,46.2199644000000000
35.7352583000000000,51.6325894000000000
36.2864828000000000,59.7592655000000000
37.1157738000000000,47.8748658000000000
35.7350972000000000,51.6315581000000000
34.7053109000000000,51.0255122000000000
35.9275941000000000,51.2536241000000000
32.3609943000000000,51.4481038000000000
36.6662930000000000,48.4185695000000000
33.2262068000000000,48.1713239000000000
35.1171642000000000,49.6813165000000000
34.5268736000000000,51.0265328000000000
37.8687634000000000,45.7805258000000000
33.6981299000000000,48.7371167000000000
36.3367175000000000,49.0691508000000000
33.0255853000000000,51.5330225000000000
37.1212261000000000,47.8443566000000000
36.1290762000000000,51.3226134000000000
36.5969404000000000,48.6769734000000000
35.1443979000000000,51.4953769000000000
36.1121947000000000,51.3152710000000000
36.0457388000000000,51.3097350000000000
36.1162597000000000,50.3918691000000000
36.6753853000000000,48.3864570000000000
33.7440642000000000,48.8193606000000000
36.0793144000000000,59.7410210000000000
36.0485202000000000,51.3111633000000000
33.9616334000000000,51.3508903000000000
32.8152467000000000,48.0581119000000000
34.6403930000000000,50.9406569000000000
33.6484459000000000,51.8906072000000000
35.7904217000000000,51.0092812000000000
34.6652634000000000,50.4000097000000000
35.5131763000000000,51.3004292000000000
33.8853779000000000,51.4759614000000000
35.1239020000000000,50.9554554000000000
35.8040367000000000,51.0253002000000000
35.4622722000000000,51.2228565000000000
36.2536186000000000,50.1135650000000000
36.6847519000000000,48.3692919000000000
32.5912530000000000,48.2922110000000000
36.3789477000000000,48.9864012000000000
35.1099074000000000,49.6665420000000000
36.1308559000000000,51.3245204000000000
34.6782987000000000,50.9018065000000000
36.5185748000000000,59.4660444000000000
36.7197566000000000,48.3085869000000000
33.7315145000000000,51.7482437000000000
35.7399496000000000,51.7949099000000000
36.3131433000000000,49.9348046000000000
32.8148685000000000,51.6056423000000000
36.2412123000000000,50.1519622000000000
34.6812280000000000,50.8972930000000000
35.4581026000000000,50.8410886000000000
36.2815181000000000,49.9411538000000000
36.2697960000000000,50.0925347000000000
36.0783228000000000,50.4604552000000000
35.7557153000000000,51.6932586000000000
32.7299260000000000,51.6654494000000000
